date,Open,High,Low,Close,Volume,Dividends,Stock Splits,raw_return,log_return,price,dp,log_volume,RF
2016-03-09,413.8940124511719,416.0320129394531,411.6059875488281,414.8599853515625,70012304,0.0,0.0,0.0021450738715436124,0.0021427764853751744,414.8599853515625,,18.064181555996218,1e-05
2016-03-10,414.7439880371094,417.5119934082031,413.2510070800781,417.1310119628906,81022896,0.0,0.0,0.005474200191670997,0.005459271215821551,417.1310119628906,,18.210242339360683,1e-05
2016-03-11,417.2380065917969,423.9259948730469,417.01300048828125,421.69000244140625,73969696,0.0,0.0,0.010929397114499917,0.010870102896019172,421.69000244140625,,18.119166053781374,1e-05
2016-03-14,414.20098876953125,416.6839904785156,414.20098876953125,416.43798828125,95259400,0.0,0.0,0.00573095003405788,0.0057145906134999196,416.43798828125,,18.37211425476582,1e-05
2016-03-15,416.38800048828125,418.1310119628906,414.9849853515625,416.8299865722656,66781700,0.0,0.0,0.0009413125172212933,0.0009408697604203162,416.8299865722656,,18.016939648879337,1e-05
2016-03-16,416.88800048828125,417.6860046386719,415.9119873046875,417.010986328125,65185800,0.0,0.0,0.0004342292102057499,0.00043413495998539736,417.010986328125,,17.992752211765843,1e-05
2016-03-17,417.8890075683594,420.99700927734375,417.8890075683594,420.6210021972656,83528600,0.0,0.0,0.008656884320788816,0.00861962835702918,420.6210021972656,,18.240699646146282,1e-05
2016-03-18,420.5469970703125,420.5469970703125,406.1369934082031,409.5480041503906,104940000,0.0,0.0,-0.026325357005549388,-0.026678073244245377,409.5480041503906,,18.46889931622284,1e-05
2016-03-21,413.4179992675781,413.4179992675781,410.3810119628906,413.3070068359375,61655400,0.0,0.0,-0.0010827616381386962,-0.0010833482479985395,413.3070068359375,,17.937071374979613,1e-05
2016-03-22,413.1319885253906,418.375,412.531005859375,418.0889892578125,66813300,0.0,0.0,0.011570049243740943,0.011503628063921653,418.0889892578125,,18.01741272048515,1e-05
2016-03-23,418.1610107421875,419.26800537109375,417.364013671875,418.0409851074219,61444200,0.0,0.0,-0.0001148180211008043,-0.00011482461319438798,418.0409851074219,,17.933640003842296,1e-05
2016-03-24,418.42401123046875,418.67999267578125,415.4859924316406,416.3940124511719,68346704,0.0,0.0,-0.0039397396784595085,-0.0039475208968670706,416.3940124511719,,18.04010389758671,1e-05
2016-03-28,426.5480041503906,426.85699462890625,423.2929992675781,424.2309875488281,68522800,0.0,0.0,-0.005937757343340011,-0.005955455919149955,424.2309875488281,,18.042677094566603,1e-05
2016-03-29,424.3039855957031,426.2030029296875,412.6809997558594,416.5159912109375,75411504,0.0,0.0,-0.01818583876313995,-0.01835323371311265,416.5159912109375,,18.138470394284415,1e-05
2016-03-30,416.8340148925781,416.8340148925781,412.4960021972656,414.8160095214844,66034100,0.0,0.0,-0.004081431986586503,-0.0040897837626671105,414.8160095214844,,18.0056818332311,1e-05
2016-03-31,415.2569885253906,418.3689880371094,415.2569885253906,416.72900390625,60215200,0.0,0.0,0.004611669609792424,0.004601068441725693,416.72900390625,,17.91343537010274,1e-05
2016-04-01,416.760009765625,418.1730041503906,415.83099365234375,417.9599914550781,51235700,0.0,0.0,0.0029539281818384833,0.0029495739086860765,417.9599914550781,,17.751947112658,0.0
2016-04-04,421.29901123046875,422.3429870605469,419.60101318359375,421.4440002441406,50634300,0.0,0.0,0.001282973209025151,0.0012821509021542581,421.4440002441406,,17.740139770223223,0.0
2016-04-05,421.0169982910156,424.2569885253906,420.614013671875,424.0299987792969,60718000,0.0,0.0,0.006136043065408936,0.00611729420992552,424.0299987792969,,17.92175075243276,0.0
2016-04-06,424.28399658203125,424.5270080566406,422.72900390625,423.4129943847656,59091000,0.0,0.0,-0.0014550960929827772,-0.0014561557733853048,423.4129943847656,,17.89458918651594,0.0
2016-04-07,423.6199951171875,423.6570129394531,420.51800537109375,422.7449951171875,57858600,0.0,0.0,-0.0015776541495821084,-0.0015788999563638598,422.7449951171875,,17.873512660883545,0.0
2016-04-08,422.9070129394531,425.3609924316406,419.635009765625,420.3489990234375,63454700,0.0,0.0,-0.0056677101359551285,-0.005683832552027873,420.3489990234375,,17.965836823455398,0.0
2016-04-11,421.87200927734375,422.739013671875,420.5329895019531,422.4830017089844,50747500,0.0,0.0,0.0021799924988104014,0.0021776197629015653,422.4830017089844,,17.742372913589058,0.0
2016-04-12,422.8429870605469,427.2770080566406,422.8429870605469,425.19000244140625,70728800,0.0,0.0,0.00640736011028098,0.0063869202424251,425.19000244140625,,18.074363402941486,0.0
2016-04-13,425.6319885253906,426.6579895019531,422.9159851074219,423.7340087890625,69060400,0.0,0.0,-0.0034243365177533125,-0.0034302129771983905,423.7340087890625,,18.050492041974216,0.0
2016-04-14,423.93499755859375,425.3710021972656,423.01300048828125,424.2820129394531,45281000,0.0,0.0,0.0012932739384234893,0.001292438380009947,424.2820129394531,,17.62839807642099,0.0
2016-04-15,424.427001953125,429.9280090332031,424.427001953125,429.7130126953125,54801500,0.0,0.0,0.012800447792337577,0.01271921454071168,429.7130126953125,,17.819228123806404,0.0
2016-04-18,427.6109924316406,429.27398681640625,427.08599853515625,428.59100341796875,55670900,0.0,0.0,0.0027890019357359463,0.0027851198861912063,428.59100341796875,,17.834968126725617,0.0
2016-04-19,428.7030029296875,436.0199890136719,428.10400390625,435.5090026855469,52810500,0.0,0.0,0.016141261044697153,0.016012375952933273,435.5090026855469,,17.782220592542103,0.0
2016-04-20,435.3240051269531,443.0539855957031,434.406005859375,441.3890075683594,72890096,0.0,0.0,0.013501454267428992,0.013411121805216768,441.3890075683594,,18.10446333041062,0.0
2016-04-21,441.4159851074219,450.5480041503906,440.9519958496094,449.42498779296875,68204704,0.0,0.0,0.018206117703021496,0.01804237081908121,449.42498779296875,,18.038024094042157,0.0
2016-04-22,449.68798828125,449.80999755859375,444.1499938964844,445.73699951171875,58804400,0.0,0.0,-0.008206015200358463,-0.00823986987830282,445.73699951171875,,17.889727240001207,0.0
2016-04-25,459.1210021972656,466.6199951171875,453.5920104980469,461.4259948730469,87091800,0.0,0.0,0.006260976858004863,0.006241458369899468,461.4259948730469,,18.282473292729534,0.0
2016-04-26,461.64801025390625,467.9649963378906,461.6210021972656,466.0889892578125,78971904,0.0,0.0,0.010105617014595225,0.010054896687550094,466.0889892578125,,18.184602701604792,0.0
2016-04-27,466.2619934082031,467.0790100097656,444.1340026855469,444.68701171875,93564896,0.0,0.0,-0.04591822169655291,-0.04700588971564477,444.68701171875,,18.35416582836666,0.0
2016-04-28,445.0379943847656,449.5509948730469,436.6499938964844,449.010986328125,74064704,0.0,0.0,0.00972363594039427,0.009676665628468313,449.010986328125,,18.120449647500735,0.0
2016-04-29,449.4079895019531,455.3840026855469,446.0169982910156,455.09698486328125,49258500,0.0,0.0,0.013554230788261235,0.013463193902923071,455.09698486328125,,17.71259249952312,0.0
2016-05-02,451.9330139160156,452.44500732421875,441.7760009765625,444.66900634765625,92127000,0.0,0.0,-0.015946873919432947,-0.016075393468011404,444.66900634765625,,18.338678617871775,1e-05
2016-05-03,444.72698974609375,451.09698486328125,442.61700439453125,450.3039855957031,59366400,0.0,0.0,0.01267230044731571,0.012592678802026256,450.3039855957031,,17.899238967723186,1e-05
2016-05-04,450.1830139160156,450.37799072265625,445.6300048828125,446.72198486328125,50407300,0.0,0.0,-0.007954628089030247,-0.007986434929728583,446.72198486328125,,17.735646563822954,1e-05
2016-05-05,446.71099853515625,448.5060119628906,445.88299560546875,447.97601318359375,50440800,0.0,0.0,0.002807178430442203,0.0028032456633388632,447.97601318359375,,17.736310929363448,1e-05
2016-05-06,447.9419860839844,461.375,447.0679931640625,459.6029968261719,72796800,0.0,0.0,0.025954478142589776,0.02562337748220021,459.6029968261719,,18.103182556156863,1e-05
2016-05-09,458.20599365234375,462.4809875488281,456.531005859375,460.4830017089844,55493100,0.0,0.0,0.004219836398980714,0.0042109578579271325,460.4830017089844,,17.83176924666343,1e-05
2016-05-10,460.51800537109375,461.9289855957031,448.9540100097656,450.8949890136719,58956100,0.0,0.0,-0.020821643056809114,-0.021041470263289737,450.8949890136719,,17.892303657117548,1e-05
2016-05-11,450.864013671875,454.57598876953125,450.864013671875,452.7279968261719,50605200,0.0,0.0,0.00406526543244512,0.004057024567579209,452.7279968261719,,17.739564895775967,1e-05
2016-05-12,452.4469909667969,454.9490051269531,449.25,454.7659912109375,59849300,0.0,0.0,0.004501586822668102,0.004491484985559609,454.7659912109375,,17.907340293993425,1e-05
2016-05-13,454.8500061035156,457.05499267578125,453.4530029296875,455.6700134277344,60845000,0.0,0.0,0.001987884393882755,0.001985911166300505,455.6700134277344,,17.923840204753038,1e-05
2016-05-16,457.58599853515625,458.20001220703125,452.94500732421875,454.1629943847656,59171500,0.0,0.0,-0.007441514332660049,-0.007469340532431954,454.1629943847656,,17.895950565016022,1e-05
2016-05-17,454.0090026855469,455.0719909667969,453.6050109863281,453.7829895019531,64100300,0.0,0.0,-0.0008367147643265627,-0.0008370650055065897,453.7829895019531,,17.975959602067153,1e-05
2016-05-18,453.6910095214844,455.99798583984375,453.29901123046875,454.6189880371094,86850096,0.0,0.0,0.0018422870722276663,0.0018405921427778833,454.6189880371094,,18.279694156004837,1e-05
2016-05-19,454.52398681640625,454.63299560546875,438.7149963378906,438.7149963378906,96027400,0.0,0.0,-0.034983122389776966,-0.035609688044568585,438.7149963378906,,18.38014412537519,1e-05
2016-05-20,437.7929992675781,444.0539855957031,437.3890075683594,442.6759948730469,81987904,0.0,0.0,0.009028637197771028,0.008988122730631124,442.6759948730469,,18.22208228215241,1e-05
2016-05-23,439.3479919433594,444.3450012207031,438.822998046875,444.1549987792969,50582500,0.0,0.0,0.010998742961110253,0.010938696675652637,444.1549987792969,,17.739116224635488,1e-05
2016-05-24,444.2909851074219,447.1000061035156,443.92999267578125,445.9809875488281,65783100,0.0,0.0,0.004111152130561901,0.004102724435104247,445.9809875488281,,18.00187352440101,1e-05
2016-05-25,446.06201171875,450.2980041503906,446.06201171875,449.5989990234375,65231000,0.0,0.0,0.008112479176510368,0.0080797499085015,449.5989990234375,,17.993445374024233,1e-05
2016-05-26,449.6719970703125,453.6440124511719,447.89599609375,453.3840026855469,65203800,0.0,0.0,0.008418621194288045,0.00838338224035434,453.3840026855469,,17.99302830740713,1e-05
2016-05-27,453.52099609375,478.14898681640625,453.52099609375,473.4639892578125,164780992,0.0,0.0,0.04428913780222743,0.04333640303418643,473.4639892578125,,18.920127828981673,1e-05
2016-05-31,534.1909790039062,546.6179809570312,520.6619873046875,531.385986328125,138450000,0.0,0.0,-0.004641682676279957,-0.0046524887371504585,531.385986328125,,18.746019807581245,1e-05
2016-06-01,531.1069946289062,543.0800170898438,525.635986328125,536.9199829101562,86061800,0.0,0.0,0.01041426895780817,0.010360414042520567,536.9199829101562,,18.27057620079625,1e-05
2016-06-02,536.5150146484375,540.3519897460938,533.0780029296875,537.9719848632812,60378200,0.0,0.0,0.001959327249142495,0.0019574102710910157,537.9719848632812,,17.916138670602844,1e-05
2016-06-03,537.6820068359375,574.6380004882812,536.9199829101562,569.1939697265625,122020000,0.0,0.0,0.058036451231221475,0.05641478580218467,569.1939697265625,,18.61969552368798,1e-05
2016-06-06,574.6019897460938,586.469970703125,574.6019897460938,585.5369873046875,72138896,0.0,0.0,0.018365948110822705,0.018199331047312053,585.5369873046875,,18.094103929746186,1e-05
2016-06-07,585.4450073242188,590.2589721679688,567.5139770507812,576.5969848632812,107770000,0.0,0.0,-0.015268040508522596,-0.015385797185729206,576.5969848632812,,18.495509884573014,1e-05
2016-06-08,577.1669921875,582.8389892578125,573.1300048828125,581.64501953125,80265800,0.0,0.0,0.008754875243001337,0.008716773544990978,581.64501953125,,18.200854185330346,1e-05
2016-06-09,582.2030029296875,582.2030029296875,570.9509887695312,574.6300048828125,71301000,0.0,0.0,-0.012060645948779758,-0.012133965657505163,574.6300048828125,,18.082420910531614,1e-05
2016-06-10,575.8369750976562,579.1270141601562,573.3250122070312,577.469970703125,66991900,0.0,0.0,0.00494225118107372,0.004930078348693751,577.469970703125,,18.0200822745244,1e-05
2016-06-13,671.6539916992188,716.0040283203125,664.4869995117188,704.3759765625,243295008,0.0,0.0,0.04695709193584663,0.045887949134431616,704.3759765625,,19.309785289664095,1e-05
2016-06-14,704.5040283203125,704.5040283203125,662.8040161132812,685.5590209960938,186694000,0.0,0.0,-0.026714363056839163,-0.02707767672920061,685.5590209960938,,19.044981470877172,1e-05
2016-06-15,685.6849975585938,696.302978515625,672.5609741210938,694.468994140625,99223800,0.0,0.0,0.012996653638348121,0.012912921843862118,694.468994140625,,18.412888462833894,1e-05
2016-06-16,696.5230102539062,773.7219848632812,696.5230102539062,766.3079833984375,271633984,0.0,0.0,0.1034444876069811,0.09843663970118602,766.3079833984375,,19.41996607100541,1e-05
2016-06-17,768.4869995117188,775.3560180664062,716.5560302734375,748.9089965820312,363320992,0.0,0.0,-0.02270495309111209,-0.02296667978803112,748.9089965820312,,19.710797276969988,1e-05
2016-06-20,763.927001953125,764.083984375,732.7269897460938,737.2260131835938,174511008,0.0,0.0,-0.034767809715171794,-0.03538659489137982,737.2260131835938,,18.97749838071166,1e-05
2016-06-21,735.8829956054688,735.8829956054688,639.0700073242188,666.6519775390625,309944000,0.0,0.0,-0.09572917176344398,-0.10062637470045903,666.6519775390625,,19.551902193963873,1e-05
2016-06-22,665.9149780273438,678.6699829101562,587.4829711914062,596.1160278320312,266392992,0.0,0.0,-0.10580625586293746,-0.11183281125116834,596.1160278320312,,19.400483189978186,1e-05
2016-06-23,597.4429931640625,629.3270263671875,558.1389770507812,623.9769897460938,253462000,0.0,0.0,0.046737481653341684,0.04567816659395928,623.9769897460938,,19.350724468378505,1e-05
2016-06-24,625.5750122070312,681.7269897460938,625.27197265625,665.2990112304688,224316992,0.0,0.0,0.0662236302995558,0.06412308826311645,665.2990112304688,,19.228570752305473,1e-05
2016-06-27,629.3489990234375,655.2750244140625,620.5239868164062,655.2750244140625,122134000,0.0,0.0,0.04116520224071096,0.04034047275833968,655.2750244140625,,18.620629360596524,1e-05
2016-06-28,658.1019897460938,659.2479858398438,637.7730102539062,647.0009765625,138384992,0.0,0.0,-0.012626832312067848,-0.012707228240071165,647.0009765625,,18.745550155961517,1e-05
2016-06-29,644.1220092773438,644.6820068359375,628.2839965820312,639.8900146484375,142456000,0.0,0.0,-0.010990650975278071,-0.01105149439629652,639.8900146484375,,18.774543738063286,1e-05
2016-06-30,640.5910034179688,675.4030151367188,636.6079711914062,673.3369750976562,138980000,0.0,0.0,0.05226985838745257,0.05094960079975523,673.3369750976562,,18.749840595850454,1e-05
2016-07-01,672.5150146484375,686.1539916992188,669.593994140625,676.2960205078125,134431008,0.0,0.0,0.004394598127820171,0.004384970078765935,676.2960205078125,,18.716561673728588,1e-05
2016-07-05,683.208984375,683.4910278320312,665.0659790039062,670.6270141601562,130476000,0.0,0.0,-0.01906640033610929,-0.01925050808487774,670.6270141601562,,18.686699859767888,1e-05
2016-07-06,670.4180297851562,681.8980102539062,670.4180297851562,677.3309936523438,134960992,0.0,0.0,0.009996584316817492,0.009946948982912429,677.3309936523438,,18.720496346500997,1e-05
2016-07-07,678.0900268554688,682.4320068359375,611.833984375,640.56201171875,258091008,0.0,0.0,-0.054285101786537004,-0.055814131448865864,640.56201171875,,19.368822824872336,1e-05
2016-07-08,640.68798828125,666.7069702148438,636.4669799804688,666.5230102539062,141970000,0.0,0.0,0.04052847040600782,0.039728728712684167,666.5230102539062,,18.771126325639756,1e-05
2016-07-11,648.4840087890625,659.6290283203125,644.97998046875,647.6589965820312,107910000,0.0,0.0,-0.0026194850435854455,-0.0026229218977028494,647.6589965820312,,18.496808104339916,1e-05
2016-07-12,648.2830200195312,675.2589721679688,646.7789916992188,664.551025390625,138172992,0.0,0.0,0.026081670906665577,0.025747344854117726,664.551025390625,,18.744017023282005,1e-05
2016-07-13,664.7969970703125,668.7000122070312,654.468017578125,654.468017578125,131449000,0.0,0.0,-0.015172661582416813,-0.015288944121917827,654.468017578125,,18.694129501655922,1e-05
2016-07-14,652.9229736328125,662.9019775390625,652.9229736328125,658.0780029296875,98511400,0.0,0.0,0.0055159079658642085,0.005500751056055478,658.0780029296875,,18.40568283548603,1e-05
2016-07-15,659.1710205078125,667.0770263671875,659.0399780273438,663.2550048828125,81673104,0.0,0.0,0.007866851543552045,0.007836069201630321,663.2550048828125,,18.2182353012242,1e-05
2016-07-18,679.8090209960938,681.5549926757812,668.625,673.1060180664062,69465000,0.0,0.0,-0.00935003650652666,-0.009394022492954113,673.1060180664062,,18.0563335865651,1e-05
2016-07-19,672.7379760742188,673.2769775390625,667.6320190429688,672.864013671875,61203300,0.0,0.0,-0.0003595338446481522,-0.00035959849243671893,672.864013671875,,17.929711667597466,1e-05
2016-07-20,672.8060302734375,672.9290161132812,663.3599853515625,665.6849975585938,94636400,0.0,0.0,-0.010669341750207062,-0.01072666729204274,665.6849975585938,,18.365552738026715,1e-05
2016-07-21,665.22802734375,666.218994140625,660.4149780273438,665.0120239257812,60491800,0.0,0.0,-0.0010109490754345307,-0.0010114604291151619,665.0120239257812,,17.918018376624993,1e-05
2016-07-22,664.9219970703125,666.5830078125,646.7219848632812,650.6190185546875,134169000,0.0,0.0,-0.021643225766245777,-0.0218808756405852,650.6190185546875,,18.714610757307902,1e-05
2016-07-25,661.2630004882812,661.8280029296875,653.39501953125,654.0969848632812,78176496,0.0,0.0,-0.010869728745036777,-0.010929235856856501,654.0969848632812,,18.174479597677685,1e-05
2016-07-26,654.2260131835938,656.2249755859375,645.8790283203125,651.7839965820312,225135008,0.0,0.0,-0.0035361549353930544,-0.0035424219096129757,651.7839965820312,,19.232210815774895,1e-05
2016-07-27,651.6270141601562,657.4559936523438,648.447021484375,654.3519897460938,147460992,0.0,0.0,0.003939945100722264,0.0039322038437801,654.3519897460938,,18.80907423775122,1e-05
2016-07-28,654.4920043945312,657.594970703125,654.4920043945312,655.0349731445312,86428400,0.0,0.0,0.001043755362771126,0.0010432110288771566,655.0349731445312,,18.274826883466762,1e-05
2016-07-29,655.1110229492188,657.7960205078125,654.7860107421875,656.9920043945312,60703500,0.0,0.0,0.002987674445236399,0.002983220215594417,656.9920043945312,,17.921511914993445,1e-05
2016-08-01,624.6019897460938,626.1190185546875,605.8839721679688,606.27197265625,121887000,0.0,0.0,-0.02946953200920699,-0.029912482748605147,606.27197265625,,18.61860494397373,1e-05
2016-08-02,606.39697265625,612.8480224609375,531.333984375,547.4650268554688,330932992,0.0,0.0,-0.09699763217344737,-0.10203010339079038,547.4650268554688,,19.61742647175976,1e-05
2016-08-03,548.656005859375,573.3599853515625,541.5469970703125,566.35498046875,207982000,0.0,0.0,0.03450440244883124,0.033922473824015205,566.35498046875,,19.152962095459387,1e-05
2016-08-04,566.3289794921875,579.4959716796875,565.7769775390625,578.2890014648438,125292000,0.0,0.0,0.021071627173149254,0.020852690662256746,578.2890014648438,,18.646157571060247,1e-05
2016-08-05,578.281005859375,578.281005859375,569.9819946289062,575.0430297851562,66127900,0.0,0.0,-0.005613061413004994,-0.005628873840730598,575.0430297851562,,18.00710130351378,1e-05
2016-08-08,592.7360229492188,592.9940185546875,588.0469970703125,591.0540161132812,61194100,0.0,0.0,-0.002760273197432106,-0.002764089776312475,591.0540161132812,,17.929561337606515,1e-05
2016-08-09,591.0380249023438,591.0910034179688,584.7930297851562,587.801025390625,92228096,0.0,0.0,-0.0055037113934993664,-0.005518912614127954,587.801025390625,,18.33977537095674,1e-05
