date,Open,High,Low,Close,Volume,Dividends,Stock Splits,return,log_return,price,dp,log_volume,RF,bond_ret,term_spread,EPS,credit_spread,T10YIE,BBANDS_14,DEMA_14,EMA_14,KAMA_14,SMA_14,TEMA_14,HT_TRENDLINE,SAR,ADX_14,ADXR_14,APO_14,AROON_14,AROONOSC_14,BOP_14,CCI_14,CMO_14,MACD_14,MFI_14,MINUS_DI_14,MINUS_DM_14,MOM_14,PLUS_DI_14,PLUS_DM_14,PPO_14,ROC_14,RSI_14,STOCH_14,STOCHRSI_14,TRIX_14,ULTOSC_14,WILLR_14,AD,ADOSC_14,OBV,ATR_14,NATR_14,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inPHASE,HT_PHASOR_QUADR,HT_SINE_LOWER,HT_SINE_UPPER,HT_TRENDMODE,PR_STDDEV_14
2010-01-28,22.790000915527344,25.299999237060547,22.690000534057617,23.729999542236328,0.0,0,0,0.02549698220181562,0.025177355768109352,23.729999542236328,,-inf,0.0,19.1588,3.6,,,2.33,0,,21.413465018429495,26.691377218629007,20.71357113974435,,,16.860000610351562,,,2.8707143238612574,0,57.142857142857146,0.36015290951197426,71.88535553406824,18.324455883387042,0,0.0,18.075501565120142,5.040133986856381,4.670000076293945,31.0091045367266,8.646512027037039,13.859098967019978,24.501575063727564,59.16222794169352,0,,,53.091128185024985,-38.38565769574144,0.0,0.0,0.0,2.0892890750344026,8.804421050728378,2.6099987030029297,,,,,,,0,3.380318191322355
2010-01-29,23.729999542236328,25.030000686645508,22.110000610351562,24.6200008392334,0.0,0,0,0.03750532297368925,0.03681910368660482,24.6200008392334,,-inf,0.0,19.2256,3.55,,,2.33,0,,21.841003127870014,26.5255298811463,21.177142688206263,,,16.860000610351562,,,3.255714280264719,0,57.142857142857146,0.3047949567613221,61.47289609206601,23.083354531541982,0,0.0,18.25665909746174,5.260124340072694,6.490001678466797,27.866444638183147,8.028904025105822,15.373718391564953,35.79703242629591,61.541677265770986,0,,,50.46073253003459,-30.403583010124684,0.0,0.0,0.0,2.14862557512437,8.727154759882911,2.9200000762939453,,,,,,,0,3.4387340251804486
2010-02-01,24.329999923706055,24.329999923706055,22.579999923706055,22.59000015258789,0.0,0,0,-0.0824533150872434,-0.08605181760919507,22.59000015258789,,-inf,0.0,19.1606,3.58,,2.65,2.39,0,,21.940869397832397,26.332554750682046,21.537142753601074,,,16.860000610351562,,,2.941428456987655,0,57.142857142857146,-0.9942855834960938,37.33725571570516,7.673036281123793,-1,0.0,16.963212661906514,4.884401172924644,5.040000915527344,25.892164826283377,7.455410880455406,13.657468358916084,28.717955183065257,53.83651814056189,0,,,44.35389705526978,-50.749062934645096,0.0,0.0,0.0,2.1408666708674393,9.477054698568399,2.0400009155273438,,,,,,,0,3.30123439773845
2010-02-02,22.59000015258789,22.989999771118164,21.079999923706055,21.479999542236328,0.0,0,0,-0.049136812875337776,-0.050385088905071464,21.479999542236328,,-inf,0.0,19.194300000000002,3.57,,2.65,2.41,0,,21.879420083752922,26.20363609135569,21.767857006617955,,,16.860000610351562,,,1.877857072012766,0,21.42857142857143,-0.5811521984441627,1.976945617926778,0.2797544511112715,0,0.0,21.068312178715484,6.035515374858598,3.229999542236328,24.165861609246168,6.9228815318514485,8.626742960695912,17.698627628692208,50.13987722555564,0,0.0,,36.321321030749054,-61.142326779531224,0.0,0.0,0.0,2.124376183477773,9.890019686921276,1.9099998474121094,,,,,,,0,3.173853343175206
2010-02-03,22.110000610351562,22.110000610351562,21.329999923706055,21.600000381469727,0.0,0,0,0.005586631368284634,0.0055710840212487844,21.600000381469727,,-inf,0.0,19.1294,3.63,,2.65,2.43,0,,21.842164123448498,26.05366061259187,22.035714149475098,,,16.860000610351562,,,1.0657142911638537,0,21.42857142857143,-0.6538458716942376,-9.647560164428688,1.0706176165081533,0,0.0,20.468143259919838,5.604407133797269,3.75,23.477453401186725,6.4283899938620594,4.836304754793888,21.008402912377043,50.53530880825407,0,3.4681504789042674,,41.42925697394092,-60.018723448029036,0.0,0.0,0.0,2.0283493622754682,9.390506140988565,0.7800006866455078,,,,,,,0,2.984494951787807
2010-02-04,22.6299991607666,26.31999969482422,22.6299991607666,26.079999923706055,0.0,0,0,0.20740738255169866,0.18847540178231623,26.079999923706055,,-inf,0.0,19.2032,3.5300000000000002,,2.65,2.35,0,,22.407208896816172,26.05570994310758,22.6392856325422,,,16.860000610351562,,,0.6807143347603954,0,21.42857142857143,0.9349594210344858,72.87305309249913,24.988562775200727,1,0.0,17.263347220199076,5.204092338526036,8.450000762939453,33.767152776183245,10.179218364487426,3.0067836318206167,47.92967195224769,62.49428138760036,0,100.0,,57.78006825301992,-18.071163389765612,0.0,0.0,0.0,2.220610073066827,8.514609200778214,4.719999313354492,,,,,,,0,2.8852665760842764
2010-02-05,25.690000534057617,29.219999313354492,25.3700008392334,26.110000610351562,0.0,0,0,0.001150333080263577,0.0011496719541274063,26.110000610351562,,-inf,0.0,19.243199999999998,3.4899999999999998,,2.65,2.27,0,,22.900914458620893,26.059809919619486,23.224999972752162,,,16.860000610351562,,,0.5192858832223095,0,92.85714285714286,0.10909097214378145,119.86118988206483,25.119121952510937,0,0.0,15.17605123973896,4.832371457202748,8.200000762939453,38.79183833099797,12.352130956982883,2.2358918571864015,45.784482595203954,62.55956097625547,0,100.0,,47.51120236002202,-26.15642441252376,0.0,0.0,0.0,2.3369949588564176,8.950574125723664,3.8499984741210938,,,,,,,0,2.6915681222521775
2010-02-08,26.110000610351562,27.110000610351562,25.479999542236328,26.510000228881836,0.0,0,0,0.015319785874370773,0.015203622847528454,26.510000228881836,,-inf,0.0,19.1916,3.5,,2.65,2.27,0,,23.382125894655687,26.098418086711522,23.862857137407577,,,16.860000610351562,,,0.27857167380196657,0,92.85714285714286,0.2453983781696486,98.48024542873023,26.94488171743516,0,0.0,14.383139689054742,4.487202067402552,8.930000305175781,36.765059678301995,11.469835888626962,1.1673860854041478,50.79636145580393,63.47244085871758,0,100.00000000000001,,53.86098179964962,-24.74885267306665,0.0,0.0,0.0,2.2864953952320475,8.625029707623241,1.6300010681152344,,,,,,,0,2.3091847950574946
2010-02-09,26.510000228881836,26.559999465942383,24.780000686645508,26.0,0.0,0,0,-0.019238031855096205,-0.019425490913244487,26.0,,-inf,0.0,19.1297,3.55,,2.65,2.3,0,,23.73117577536826,26.091943397785364,24.385714258466447,,,16.860000610351562,,,-0.04714271000453252,0,78.57142857142857,-0.2865171790080066,68.25142241870952,22.832609466380248,0,0.0,15.827009599329772,4.866686489607476,7.319999694824219,34.63682029558017,10.650561896582179,-0.19332101370852856,39.1862932293209,61.41630473319013,0,84.10670836853842,,56.778397884735895,-29.40638949665674,0.0,0.0,0.0,2.2503170655223923,8.655065636624586,1.779998779296875,,,,,,,0,1.8618489764072066
2010-02-10,26.360000610351562,26.770000457763672,24.799999237060547,25.399999618530273,0.0,0,0,-0.02307693774883568,-0.023347379015484476,25.399999618530273,,-inf,0.0,19.0585,3.6100000000000003,,2.65,2.28,0,26.009057017792994,23.953685621123196,26.074473636031488,24.609285627092635,,,16.860000610351562,,,0.13071441650390625,0,78.57142857142857,-0.4873098461729122,53.86432800310476,17.990018666191723,0,0.0,14.805505938887572,4.519066026064085,3.1299991607666016,33.08930946806171,10.099808467219027,0.5311589230367634,14.054778160884297,58.99500933309586,0,0.0,,55.42457942709207,-46.92874669845894,0.0,0.0,0.0,2.230294505178159,8.780687160133159,1.970001220703125,,,,,,,0,1.7805194719972768
2010-02-11,25.81999969482422,26.110000610351562,23.8700008392334,23.959999084472656,0.0,0,0,-0.05669293526315966,-0.058363423969406816,23.959999084472656,,-inf,0.0,19.0267,3.62,,2.65,2.26,0,25.736578849115105,23.954527416236456,25.99994479987862,24.369999885559082,,,16.860000610351562,29.71894580990543,,0.7242858069283606,0,21.42857142857143,-0.8303575001809427,7.348477956537897,7.079024795644429,-1,0.0,16.76202286708178,5.126273993458084,-3.3500003814697266,30.66571310659701,9.378393576703383,2.9720386144012676,-12.266570659027032,53.53951239782221,0,0.0,,38.60904316232797,-64.61917227624033,0.0,0.0,0.0,2.230987738459588,9.31130143450375,2.239999771118164,,,,,,,0,1.61929448287821
2010-02-12,23.959999084472656,25.540000915527344,22.729999542236328,22.729999542236328,0.0,0,0,-0.05133554212167868,-0.052700117311324034,22.729999542236328,,-inf,0.0,19.061,3.59,,2.65,2.23,0,25.194200609424584,23.791257033036437,25.90841742465407,24.17857129233224,,,16.860000610351562,28.96932350763518,,1.0771428516932886,0,21.42857142857143,-0.4377220431019854,-38.81789270823275,-1.3154795277493951,0,0.0,18.905652906182162,5.900112862351006,-2.6800003051757812,27.904556996231268,8.70850832122457,4.454948303892891,-10.547029993188794,49.3422602361253,-1,0.0,,34.119069500597305,-79.72973289618962,0.0,0.0,0.0,2.272345855233261,9.997122309707239,2.8100013732910156,,,,,,,0,1.64326715567964
2010-02-16,23.510000228881836,23.56999969482422,22.1299991607666,22.25,0.0,0,0,-0.021117446190194844,-0.021343609113017598,22.25,,-inf,0.0,19.096400000000003,3.56,,2.65,2.24,0,24.623539715461543,23.585756095298247,25.820617747318643,24.0142856325422,,,16.860000610351562,27.91252841951683,,0.6942856652396081,0,21.42857142857143,-0.8749998344316037,-81.87981803527116,-4.463099932636276,0,0.0,19.983132342570638,6.078676610795661,-2.299999237060547,26.583588954971876,8.086472012565673,2.8911360340395422,-9.368632621334182,47.768450033681866,0,0.0,,23.60955854020624,-85.6265336115157,0.0,0.0,0.0,2.2128926180064292,9.945584800028895,1.4400005340576172,,,,,,,0,1.7114769905469194
2010-02-17,22.25,22.600000381469727,21.700000762939453,21.719999313354492,0.0,0,0,-0.023820255579573346,-0.024108545160028243,21.719999313354492,,-inf,0.0,19.018,3.64,,2.65,2.28,0,24.020802433711545,23.336988524372412,25.757840547462276,23.912857055664062,,,16.860000610351562,26.673052224993988,,0.1685711996895911,0,21.42857142857143,-0.5888899014324195,-98.59377036612216,-7.954163510994963,0,0.0,20.841391262081437,6.074483822137405,-1.4200000762939453,25.762721068982064,7.5088668688109825,0.7049396033990964,-6.136560560711057,46.02291824450252,0,0.0,,17.62284249453472,-92.13759904623188,0.0,0.0,0.0,2.119114546615275,9.756512953996008,0.8999996185302734,,,,,,,0,1.8000693149629092
2010-02-18,21.719999313354492,22.209999084472656,20.600000381469727,20.6299991607666,0.0,0,0,-0.050184170674338224,-0.05148717704930361,20.6299991607666,,-inf,0.0,18.9917,3.69,,2.65,2.31,0,23.255887670857767,22.97605660922497,25.57377557120011,23.691428456987655,,,16.860000610351562,24.88863972376826,,-0.450000354221892,-1,-57.142857142857146,-0.6770192737142268,-115.74717364147466,-14.845875370363665,0,0.0,23.507375466629544,6.740592502025889,-3.1000003814697266,24.316204779299063,6.972519235324484,-1.8994226331218407,-13.063634392205225,42.577062314818164,0,0.0,,11.68997621643635,-99.65198627593894,0.0,0.0,0.0,2.082749129214393,10.095730557155287,1.6099987030029297,,,,,,,0,1.989629970782462
2010-02-19,21.06999969482422,21.139999389648438,19.709999084472656,20.020000457763672,0.0,0,0,-0.029568527766254293,-0.030014489650524813,20.020000457763672,,-inf,0.0,19.0325,3.67,,2.65,2.26,0,22.482847331609694,22.58191578903013,25.21699486629367,23.362857001168386,,,16.860000610351562,23.46459394359737,,-0.9757145472935242,0,-64.28571428571429,-0.7342650440424044,-123.51517327564238,-18.522487052271202,0,0.0,25.48143354529983,7.14912290602111,-4.600000381469727,23.076828967687764,6.474482147087021,-4.1763494389608615,-18.683997663149388,40.7387564738644,0,0.0,,10.618659478726292,-96.74025903438422,0.0,0.0,0.0,2.036124213211635,10.170450382892147,1.4300003051757812,15.463142321953338,,-1.2107364186491207,-3.3099500434624356,,,0,2.1798835478596996
2010-02-22,20.15999984741211,21.0,19.59000015258789,19.940000534057617,0.0,0,0,-0.003996000093747787,-0.004004005435470061,19.940000534057617,,-inf,0.0,19.0426,3.69,,2.65,2.25,0,21.838513106917038,22.229660421700462,25.026369359527138,23.17357131413051,,,16.860000610351562,22.206060447762006,,-1.566428729466029,0,-71.42857142857143,-0.15602789869678024,-107.11697722159245,-19.01632549768192,0,0.0,24.610092800793844,6.758470201761511,-2.6499996185302734,21.8919880467682,6.012019136580805,-6.759548229455986,-11.730852592432106,40.49183725115904,0,0.0,,14.050639879791122,-96.36552012490658,0.0,0.0,0.0,1.9914010442259547,9.98696585200503,1.4099998474121094,16.5826078817924,,-2.2833387502819313,-2.375202156905899,,,0,2.347392529698965
2010-02-23,20.389999389648438,21.940000534057617,20.059999465942383,21.3700008392334,0.0,0,0,0.07171515882024848,0.06926031728570058,21.3700008392334,,-inf,0.0,19.1637,3.57,,2.65,2.19,0,21.676706363918576,22.115039144038185,25.008657601324472,23.165714263916016,,,16.860000610351562,20.757692268921033,,-1.928571428571427,0,-71.42857142857143,0.5212770706388193,-72.2388416811931,-6.580974185125912,0,0.0,22.820307185592718,6.275722330207117,-0.10999870300292969,23.717987110500896,6.522589732311221,-8.325111009313703,-0.5120982558060039,46.709512907437045,0,100.0,,27.549280334030733,-81.51608679367932,0.0,0.0,0.0,1.9920152553526722,9.32154972916759,2.0,17.514517339909272,,-2.7148862384826074,-0.8331240174087488,,,0,2.3532248463520498
2010-02-24,21.229999542236328,21.579999923706055,20.219999313354492,20.270000457763672,0.0,0,0,-0.05147404484188067,-0.052846125555405736,20.270000457763672,,-inf,0.0,19.162300000000002,3.58,,2.65,2.19,0,21.27594110601731,21.86903398586825,24.938497404735365,23.070714269365585,,,16.860000610351562,19.412778959997272,,-2.1849998746599475,0,-71.42857142857143,-0.705881362968282,-81.15328959135911,-14.022748070612256,0,0.0,21.666406478522106,5.827456449478037,-1.3299999237060547,22.51869553766978,6.056690465717563,-9.47088091486312,-6.157406945450983,42.988625964693874,0,40.15630360219609,,27.510658479769596,-92.93872934126352,0.0,0.0,0.0,1.9468713521383072,9.60469318288856,1.3600006103515625,18.146412544366843,,-2.6084101887780076,0.04134088918692819,,,0,2.439770026995976
2010-02-25,22.030000686645508,22.68000030517578,20.059999465942383,20.100000381469727,0.0,0,0,-0.00838678206486343,-0.008422149003594115,20.100000381469727,,-inf,0.0,19.223399999999998,3.5100000000000002,,2.65,2.13,0,20.91472734845825,21.633162838615114,24.01982030117158,22.64357144492013,,,16.860000610351562,18.79890501655495,,-2.064999852861675,0,-71.42857142857143,-0.7366411018938801,-63.99940324067961,-15.14773004769649,0,0.0,19.609303075153726,5.411209560229605,-5.979999542236328,24.3668863707336,6.724070099636035,-9.119585476543444,-22.929446164609303,42.42613497615176,0,31.109659492123097,,22.931854316563623,-94.70404700594764,0.0,0.0,0.0,1.9949520297879566,9.92513428819191,2.6200008392333984,18.441396148768927,,-2.5670261726843497,0.6084687010648567,,,0,2.398656111010885
2010-02-26,19.8799991607666,20.530000686645508,19.31999969482422,19.5,0.0,0,0,-0.029850764680724562,-0.03030536847392214,19.5,,-inf,0.0,19.2887,3.48,,2.65,2.13,0,20.47959821842385,21.348741126799766,23.096102179565616,22.171428544180735,,,16.860000610351562,17.741094509817934,,-1.9099997111729223,0,-100.0,-0.3140486357739494,-91.7210232723723,-19.167799008516166,0,0.0,21.482770854370514,5.764694362759941,-6.6100006103515625,23.268134129424126,6.2437793782334605,-8.614689429537158,-25.315972638204244,40.41610049574192,0,0.0,,22.689020974936028,-97.68934166853565,0.0,0.0,0.0,1.9388840985046232,9.942995376946785,1.210000991821289,18.495513620101935,,-2.3672093282739173,1.288180213111983,,,0,2.319094055764646
2010-03-01,19.93000030517578,19.940000534057617,19.18000030517578,19.260000228881836,0.0,0,0,-0.012307680570162294,-0.012384047315929621,19.260000228881836,,-inf,0.0,19.2696,3.48,,2.54,2.15,0,20.075619538281064,21.070242340410708,22.151121258622727,21.653571401323592,,,16.860000610351562,16.66674054375516,,-1.587856701442174,0,-100.0,-0.8815787822586515,-95.679830005142,-20.78447988299568,0,0.0,21.39214722626514,5.492929869354096,-7.25,22.57944122842727,5.797795136931071,-7.333001434327434,-27.348170265579054,39.60776005850216,0,0.0,,21.99833410870393,-98.9459825810573,0.0,0.0,0.0,1.8546781078172814,9.629688918881998,0.7600002288818359,18.43091024300667,,-1.8820809439997883,2.416664433187779,,,0,2.090685254013273
2010-03-02,18.829999923706055,19.360000610351562,18.600000381469727,19.059999465942383,0.0,0,0,-0.010384255480928695,-0.010438548047527947,19.059999465942383,,-inf,0.0,19.2965,3.48,,2.54,2.16,0,19.70790879647512,20.802209957148264,21.406101739724974,21.15785707746233,19.08885549650491,,16.860000610351562,15.667938773386878,,-1.2292853764125269,0,-92.85714285714286,0.3026308854863361,-106.17454017750015,-22.181264912221362,0,0.0,23.088752271628763,5.680577659534858,-6.940000534057617,21.881956222436816,5.383666912864566,-5.810065603108645,-26.692309746375454,38.909367543889324,0,0.0,,16.595466641739172,-94.36965630138256,0.0,0.0,0.0,1.776486830750464,9.320497799198806,0.7600002288818359,18.365348540811596,,-0.5628408930779026,2.396777421278048,,,0,1.8045265264873225
2010-03-03,18.950000762939453,19.299999237060547,18.420000076293945,18.829999923706055,0.0,0,0,-0.01206713266951065,-0.012140531588905705,18.829999923706055,,-inf,0.0,19.288800000000002,3.4899999999999998,,2.54,2.17,0,19.362954454019256,20.53924861935597,20.802529758372565,20.68857138497489,18.755380990003314,,16.860000610351562,14.86016824375629,22.28955702683086,-0.9185711996895947,0,-100.0,-0.13636472008548398,-112.49848104592195,-23.844301117655686,0,0.0,22.991050734416504,5.454822417601007,-6.569999694824219,21.07034768654904,4.999119276231383,-4.439993378937265,-25.86614091927447,38.07784944117215,0,0.0,-0.3910979578980789,21.00645440687405,-94.66840287466438,0.0,0.0,0.0,1.7124519971801881,9.094275114809184,0.8799991607666016,18.475593205804525,,-0.018309582954948278,0.34834814718686996,,,0,1.4621012892476914
2010-03-04,18.860000610351562,19.270000457763672,18.579999923706055,18.719999313354492,0.0,0,0,-0.005841774338675276,-0.005858904247674105,18.719999313354492,,-inf,0.0,19.317999999999998,3.4699999999999998,,2.54,2.17,0,19.067002737681563,20.29668204522244,20.373182047046306,20.314285687037877,18.49417194562414,,16.860000610351562,14.110095609099316,21.53970955836725,-0.9228571483067114,0,-92.85714285714286,-0.20290027338642577,-104.00675694301209,-24.67342337563445,0,0.0,22.29285373195602,5.065192244915221,-5.239999771118164,20.430478993052283,4.642039327929141,-4.542897360627193,-21.86978285201171,37.66328831218278,0,0.0,-0.4534752419801058,24.171267374758735,-95.78652806601569,0.0,0.0,0.0,1.6394197498142904,8.75758445484963,0.6900005340576172,18.829405659379894,,-0.44914566757578783,-0.6362325721139177,,,0,1.228824710179726
2010-03-05,18.059999465942383,18.149999618530273,17.229999542236328,17.420000076293945,0.0,0,0,-0.06944440623633741,-0.07197345856563178,17.420000076293945,,-inf,0.0,19.255399999999998,3.54,,2.54,2.21,1,18.514985799753696,19.913124449365306,19.759440205629677,19.935000010899135,17.872534350175957,,16.860000610351562,14.303472143487758,21.108000281502292,-0.9507143838064991,0,-100.0,-0.6956514527983083,-159.5532285003544,-33.8406891908675,0,0.0,26.79890791745895,6.053393180319575,-5.309999465942383,19.082810845623374,4.310465090219917,-4.769071398478614,-23.361194777305084,33.07965540456625,0,0.0,-0.5240881275815568,23.99858902930714,-97.00314622263753,0.0,0.0,0.0,1.6287468941931385,9.349867319516393,1.489999771118164,19.316458640583647,,-0.7165090566140623,-0.9052400696162064,,,0,1.2440530358900546
